Content_type,canonical_url,description,download_time,h1,h2,image_url,js_link,keywords,og_description,og_title,robot,status,title,url
text/html; charset=UTF-8,,,0.5592386722564697,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2017/05/17/think-you-have-your-pantry-storage-sorted/tel:0294409800
application/rss+xml; charset=UTF-8,,,0.3062469959259033,,,,,,,,,200,Comments on: Home Storage For Entertainment Units,https://www.tansel.com.au/2017/05/07/home-storage-for-entertainment-units/feed/
text/html; charset=UTF-8,,,0.4036264419555664,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2017/05/07/home-storage-for-entertainment-units/tel:0294409800
text/xml; charset=UTF-8,,,0.3617103099822998,,,,,,,,,200,Laundry Baskets For Bathroom Storage,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2017%2F04%2F25%2Flaundry-baskets-for-bathroom-storage%2F&format=xml
application/json; charset=UTF-8,,,0.2675199508666992,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2017%2F04%2F25%2Flaundry-baskets-for-bathroom-storage%2F
text/html; charset=UTF-8,,,0.2358090877532959,,,,,,,,,301,,https://www.tansel.com.au/?p=1930
application/rss+xml; charset=UTF-8,,,0.3717672824859619,,,,,,,,,200,Comments on: Laundry Baskets For Bathroom Storage,https://www.tansel.com.au/2017/04/25/laundry-baskets-for-bathroom-storage/feed/
text/html; charset=UTF-8,,,0.32377171516418457,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/product-category/bathroom/under-sink-under-bench/
text/html; charset=UTF-8,,,0.40640997886657715,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2017/04/25/laundry-baskets-for-bathroom-storage/tel:0294409800
application/json; charset=UTF-8,,,0.3363609313964844,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2017%2F04%2F13%2Fkitchen-storage-baskets-vs-drawers%2F
text/html; charset=UTF-8,,,0.3753468990325928,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/product-category/bathroom/under-sink-under-bench/tel:0294409800
text/html; charset=UTF-8,,,0.40793347358703613,,,,,,,,,301,,https://www.tansel.com.au/?p=2651
application/rss+xml; charset=UTF-8,,,0.5917279720306396,,,,,,,,,200,Comments on: Kitchen Storage: Baskets VS Drawers,https://www.tansel.com.au/2017/04/13/kitchen-storage-baskets-vs-drawers/feed/
text/html; charset=UTF-8,,,0.5551843643188477,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2017/04/13/kitchen-storage-baskets-vs-drawers/tel:0294409800
text/html; charset=UTF-8,https://www.tansel.com.au/2017/06/01/royal-prince-alfred-hospital-storage-transformation/,Create functional space in commercial storage with pull out wire baskets. Contact Tansel with cabinet dimensions for expert advice and product range.,0.40151047706604004,Royal Prince Alfred Hospital Storage Transformation,Royal Prince Alfred Hospital Storage Transformation,,,,Create functional space in commercial storage with pull out wire baskets. Contact Tansel with cabinet dimensions for expert advice and product range.,Royal Prince Alfred Hospital Storage Transformation | TANSEL Storage | Blog,,200,Royal Prince Alfred Hospital Storage Transformation | TANSEL Storage | Blog,https://www.tansel.com.au/2017/06/01/royal-prince-alfred-hospital-storage-transformation/
text/html; charset=UTF-8,https://www.tansel.com.au/2017/06/21/under-bench-solutions-for-kitchen-cabinets/,Create functional Kitchen Cabinets with pull out wire baskets. Contact Tansel with cabinet dimensions for expert advice and product range.,0.41138505935668945,Under Bench Solutions For Kitchen Cabinets,Under Bench Solutions For Kitchen Cabinets,,,,Create functional Kitchen Cabinets with pull out wire baskets. Contact Tansel with cabinet dimensions for expert advice and product range.,Under Bench Solutions For Kitchen Cabinets | TANSEL Storage | Blog,,200,Under Bench Solutions For Kitchen Cabinets | TANSEL Storage | Blog,https://www.tansel.com.au/2017/06/21/under-bench-solutions-for-kitchen-cabinets/
text/html; charset=UTF-8,,,0.2762298583984375,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2017/06/01/royal-prince-alfred-hospital-storage-transformation/tel:0294409800
text/html; charset=UTF-8,https://www.tansel.com.au/2017/07/06/spicy-solutions-for-your-kitchen-storage/,"Solve your spice storage situation with our specially designed baskets, creating ease of visibility and access to allspice jars.",0.5650737285614014,Spicy Solutions For Your Kitchen Storage,Spicy Solutions For Your Kitchen Storage,,,,"Solve your spice storage situation with our specially designed baskets, creating ease of visibility and access to allspice jars.",Spicy Solutions For Your Kitchen Storage | TANSEL Storage | Blog,,200,Spicy Solutions For Your Kitchen Storage | TANSEL Storage | Blog,https://www.tansel.com.au/2017/07/06/spicy-solutions-for-your-kitchen-storage/
text/xml; charset=UTF-8,,,0.462817907333374,,,,,,,,,200,Under Bench Solutions For Kitchen Cabinets,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2017%2F06%2F21%2Funder-bench-solutions-for-kitchen-cabinets%2F&format=xml
application/json; charset=UTF-8,,,0.635948657989502,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2017%2F06%2F21%2Funder-bench-solutions-for-kitchen-cabinets%2F
text/html; charset=UTF-8,,,0.5421993732452393,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/product/pantryracks/
text/xml; charset=UTF-8,,,0.21754002571105957,,,,,,,,,200,Spicy Solutions For Your Kitchen Storage,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2017%2F07%2F06%2Fspicy-solutions-for-your-kitchen-storage%2F&format=xml
application/json; charset=UTF-8,,,0.26360344886779785,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2017%2F07%2F06%2Fspicy-solutions-for-your-kitchen-storage%2F
text/html; charset=UTF-8,,,0.43121862411499023,,,,,,,,,301,,https://www.tansel.com.au/?p=3282
text/html; charset=UTF-8,,,0.38918638229370117,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/product/pantryracks/tel:0294409800
application/rss+xml; charset=UTF-8,,,0.8961210250854492,,,,,,,,,200,Comments on: Spicy Solutions For Your Kitchen Storage,https://www.tansel.com.au/2017/07/06/spicy-solutions-for-your-kitchen-storage/feed/
text/html; charset=UTF-8,,,0.31235814094543457,,,,,,,,,301,,https://www.tansel.com.au/?p=3112
text/html; charset=UTF-8,,,0.2866988182067871,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2017/07/06/spicy-solutions-for-your-kitchen-storage/tel:0294409800
application/rss+xml; charset=UTF-8,,,0.5451807975769043,,,,,,,,,200,Comments on: Under Bench Solutions For Kitchen Cabinets,https://www.tansel.com.au/2017/06/21/under-bench-solutions-for-kitchen-cabinets/feed/
text/xml; charset=UTF-8,,,0.2791779041290283,,,,,,,,,200,Royal Prince Alfred Hospital Storage Transformation,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2017%2F06%2F01%2Froyal-prince-alfred-hospital-storage-transformation%2F&format=xml
application/json; charset=UTF-8,,,0.23768115043640137,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2017%2F06%2F01%2Froyal-prince-alfred-hospital-storage-transformation%2F
text/html; charset=UTF-8,,,0.31877636909484863,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2017/06/21/under-bench-solutions-for-kitchen-cabinets/tel:0294409800
text/html; charset=UTF-8,,,0.45176029205322266,,,,,,,,,301,,https://www.tansel.com.au/?p=1865
application/rss+xml; charset=UTF-8,,,0.1910414695739746,,,,,,,,,200,Comments on: Royal Prince Alfred Hospital Storage Transformation,https://www.tansel.com.au/2017/06/01/royal-prince-alfred-hospital-storage-transformation/feed/
text/html; charset=UTF-8,https://www.tansel.com.au/2017/07/21/laundry-storage-tips/,Our laundry storage tips will help transform tricky space into visible and accessible slide out storage. Every laundry space has wide range of solutions.,0.5730946063995361,Tips To Maximise Your Laundry Storage,Tips To Maximise Your Laundry Storage,,,,Our laundry storage tips will help transform tricky space into visible and accessible slide out storage. Every laundry space has wide range of solutions.,Tips To Maximise Your Laundry Storage | TANSEL Storage | Blog,,200,Tips To Maximise Your Laundry Storage | TANSEL Storage | Blog,https://www.tansel.com.au/2017/07/21/laundry-storage-tips/
text/html; charset=UTF-8,https://www.tansel.com.au/2017/08/13/non-slip-base/,Create functional kitchen storage with pull out wire baskets. Contact Tansel with cabinet dimensions for expert advice and product range.,0.6295053958892822,Do I Need A Base For A Pull Out Wire Basket?,Do I Need A Base For A Pull Out Wire Basket?,,,,Create functional kitchen storage with pull out wire baskets. Contact Tansel with cabinet dimensions for expert advice and product range.,Do I Need A Base For A Pull Out Wire Basket | TANSEL Storage | Blog,,200,Do I Need A Base For A Pull Out Wire Basket | TANSEL Storage | Blog,https://www.tansel.com.au/2017/08/13/non-slip-base/
text/html; charset=UTF-8,,,0.25188684463500977,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/author/admin/page/4/tel:0294409800
text/xml; charset=UTF-8,,,0.38802623748779297,,,,,,,,,200,Tips To Maximise Your Laundry Storage,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2017%2F07%2F21%2Flaundry-storage-tips%2F&format=xml
application/json; charset=UTF-8,,,0.5031330585479736,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2017%2F07%2F21%2Flaundry-storage-tips%2F
text/xml; charset=UTF-8,,,0.40763044357299805,,,,,,,,,200,Do I Need A Base For A Pull Out Wire Basket?,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2017%2F08%2F13%2Fnon-slip-base%2F&format=xml
application/json; charset=UTF-8,,,0.27536988258361816,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2017%2F08%2F13%2Fnon-slip-base%2F
text/html; charset=UTF-8,,,0.2816300392150879,,,,,,,,,301,,https://www.tansel.com.au/?p=3974
application/rss+xml; charset=UTF-8,,,0.26869821548461914,,,,,,,,,200,Comments on: Do I Need A Base For A Pull Out Wire Basket?,https://www.tansel.com.au/2017/08/13/non-slip-base/feed/
text/html; charset=UTF-8,,,0.3657803535461426,,,,,,,,,301,,https://www.tansel.com.au/?p=3964
text/html; charset=UTF-8,,,0.6346161365509033,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2017/08/13/non-slip-base/tel:0294409800
application/rss+xml; charset=UTF-8,,,0.5443217754364014,,,,,,,,,200,Comments on: Tips To Maximise Your Laundry Storage,https://www.tansel.com.au/2017/07/21/laundry-storage-tips/feed/
text/html; charset=UTF-8,,,0.5211691856384277,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/product/kitchen/under-sink-storage/door-rack/
text/html; charset=UTF-8,,,0.29229068756103516,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/product-category/laundry/laundry-cabinet/
text/html; charset=UTF-8,,,0.3073580265045166,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/product/laundry/under-bench-laundry/pull-out-laundry-hamper/
text/html; charset=UTF-8,,,0.2646446228027344,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/product/kitchen/under-sink-storage/door-rack/tel:0294409800
text/html; charset=UTF-8,,,0.32048654556274414,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/product-category/laundry/laundry-cabinet/tel:0294409800
text/html; charset=UTF-8,,,0.5258312225341797,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2017/07/21/laundry-storage-tips/tel:0294409800
text/html; charset=UTF-8,,,0.25599145889282227,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/product/laundry/under-bench-laundry/pull-out-laundry-hamper/tel:0294409800
text/html; charset=UTF-8,,,0.2353076934814453,,,,,,,,,301,,https://www.tansel.com.au/?p=143
application/rss+xml; charset=UTF-8,,,0.26843857765197754,,,,,,,,,200,Comments on: Slide Out Pantry Storage Under Stairs,https://www.tansel.com.au/2016/04/15/slide-out-pantry-storage-under-stairs/feed/
text/html; charset=UTF-8,,,0.20013976097106934,,,,,,,,,301,,https://www.tansel.com.au/product/pull-out-wire-baskets/
text/html; charset=UTF-8,,,0.231858491897583,,,,,,,,,301,,https://www.tansel.com.au/product-category/kitchen-storage/under-bench/
text/html; charset=UTF-8,,,0.4351770877838135,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2016/04/15/slide-out-pantry-storage-under-stairs/tel:0294409800
text/html; charset=UTF-8,https://www.tansel.com.au/2016/09/09/compact-laundry-cabinet-storage-ideas/,"For those of us with small compact laundries (many of us, likely), here is an easy solution for your laundry cabinet storage that will create ...",0.43489742279052734,Compact Laundry Cabinet Storage Ideas,Compact Laundry Cabinet Storage Ideas,,,,"For those of us with small compact laundries (many of us, likely), here is an easy solution for your laundry cabinet storage that will create ...",Compact Laundry Cabinet Storage Ideas | TANSEL Storage | Blog,,200,Compact Laundry Cabinet Storage Ideas | TANSEL Storage | Blog,https://www.tansel.com.au/2016/09/09/compact-laundry-cabinet-storage-ideas/
text/html; charset=UTF-8,https://www.tansel.com.au/2016/08/23/pull-out-kitchen-storage/,"You might have seen our single pull out plate rack for overhead cabinets in the kitchen storage, but did you know that these can also...",0.5352108478546143,Pull Out Plate Racks In Kitchen Storage,Pull Out Plate Racks In Kitchen Storage,,,,"You might have seen our single pull out plate rack for overhead cabinets in the kitchen storage, but did you know that these can also...",Pull Out Plate Racks In Kitchen Storage | TANSEL Storage | Blog,,200,Pull Out Plate Racks In Kitchen Storage | TANSEL Storage | Blog,https://www.tansel.com.au/2016/08/23/pull-out-kitchen-storage/
text/html; charset=UTF-8,https://www.tansel.com.au/2016/09/21/slide-out-racks-for-narrow-kitchen-cabinets/,"These extremely tall, extremely narrow kitchen cabinets are commonly situated next to ovens, where the majority of space is often unused to its potential ...",0.4031941890716553,Slide Out Racks For Narrow Kitchen Cabinets,Slide Out Racks For Narrow Kitchen Cabinets,,,,"These extremely tall, extremely narrow kitchen cabinets are commonly situated next to ovens, where the majority of space is often unused to its potential ...",Slide Out Racks For Narrow Kitchen Cabinets | TANSEL Storage | Blog,,200,Slide Out Racks For Narrow Kitchen Cabinets | TANSEL Storage | Blog,https://www.tansel.com.au/2016/09/21/slide-out-racks-for-narrow-kitchen-cabinets/
